"Timestamp","Quality","Manufacturer","Phone Model","OS","Rooted","Baseband version","Source","Encoder","Application Location","Version","User Message"
"6/7/2019 4:13:24","No Opponent Side","HUAWEI","PRA-LX1","Android: 7.0; 4.1.18-g87481ef-dirty","No","21.288.00.00.050,21.288.00.00.050","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44","I tried all recording sources and both encoder types. Only records my own voice still with slightly reduced quality (your amazing Audio Recorder app sounds way more ""clear""). However, the recording automatically starts and stops when it's supposed to do."
"6/7/2019 12:26:55","No Opponent Side","samsung","SM-G960F","Android: 8.1.0; 4.9.133 ","Yes","G960FXXU2BRJ1","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44","Tried all options. System RAW is not supported, System default crashed and all others only record my side. On Lineageos 15.1."
"6/13/2019 6:52:10","Voice Line Quality","Xiaomi","Redmi Note 5","Android: 8.1.0; 4.4.78-perf ","No","660_GEN_PACK-1.186057.1.190159.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44",""
"6/13/2019 13:05:44","Voice Line Quality","samsung","SM-A510F","Android: 7.0, 3.10.61-12236002","No","A510FXXS8CSC2","Auto (default)","3gp, aac","User Installed","1.6.5",""
"6/17/2019 5:40:23","No Opponent Side","HTC","HTC 10","Android: 7.0; 3.18.31-perf-g946e76b","Yes","1.0.U010241a@61226_79.07_F","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44","I can record high quality calls using ACR app, from VOICE_COMMUNICATION source without root, but Call Recorder seems to lack that source option so only mic recordering works."
"6/17/2019 6:14:12","Mic Quality","HTC","HTC 10","Android: 7.0; 3.18.31-perf-g946e76b","Yes","1.0.U010241a@61226_79.07_F","VoIP","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44","Using ACR app, without root privilege, when setting source to VOICE_COMMUNICATION, the app records Voice Line Quality, but with no combination of Source/Encoding settings in Call Recorder app (This app) I can get the same resaults. Voip source with OGG or AAC gives me Mic Quality, and Voice line or Auto fails to record when I choose MediaRecorder encoding options."
"6/17/2019 15:09:44","Not Working","samsung","SM-N950Fچ۰","Android: 8.0.0, 4.4.111-13688770-QB21336176","No","N950FXXU5CRK4","Auto (default)","3gp, aac","User Installed","1.6.5",""
"6/17/2019 19:34:21","Not Working","asus","ASUS_X01BDA","Android: 9; 4.4.153-perf ","No","S.AT.3.1-00784-SDM660_GEN_PACK-1,S.AT.3.1-00784-SDM660_GEN_PACK-1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.46","Not working"
"6/21/2019 19:54:01","Not Working","motorola","moto x4","Android: 9; 4.4.153-perf-gf95b07e","No","M660_7042.27.01.89.02R PAYTON_APACDSDS_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.46",""
"6/22/2019 22:12:39","Not Working","samsung","SM-G7102","Android: 4.4.2, 3.4.0-5102029","No","G7102XXUBOE1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"6/24/2019 9:50:53","Voice Line Quality","samsung","SM-G930F","Android: 9; 3.18.140-gb8768556575","Yes","G930FXXU3ERI1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.47","Great!"
"6/25/2019 15:35:16","Mic Quality","Sony","Xperia Z1","Android: 4.4.4; 11-20141112-SNAPSHOT-M12-honami; 3.4.0cyanogenmod-g1b20e398","Yes","8974-AAAAANAZQ-10270045-39","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.47","After installing new version, app does not save any new recordings. It seems that it starts recording at every call but never stops when the call is over. I can't stop it inside the app either. Only solution to stop current recording is to disable automatic recordings from app settings but then the current recording is not saved, just discarded. Earlier versions worked just fine, i can still listen to the recordings from previous versions of the app. My system is old CyanogenMod (now discontinued)."
"6/26/2019 7:17:05","Mic Quality","LGE","LG-H918","Android: 8.0.0; 3.18.71-perf ","Yes","MPSS.TH.2.0.1.c3-00058-M8996FAAAANAZM-1.156374.3.165919.3","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.47",""
"6/28/2019 4:13:28","Mic Quality","Motorola","Moto X4","Android: 9; 4.4.176-Pixel ","Yes","M660_7042.27.01.89.01R","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.47",""
"6/29/2019 5:34:13","Mic Quality","HUAWEI","FRD-L09","Android: 8.0.0; 4.4.23 ","No","21.258.09.00.030,21.258.09.00.030","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.47","App never stop recording after register first call. You are forced to kill process. "
"7/2/2019 22:50:03","Mic Quality","OnePlus","ONEPLUS A6013","Android: 9; 4.9.106-perf ","No","MPSS.AT.4.0.c2.15-00007-SDM845_GEN_PACK-1.167997.2.171752.2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44",""
"7/3/2019 10:35:22","Voice Line Quality","OnePlus","ONE E1001","Android: 6.0.1; 3.4.0-perf-ge4f53e4","No","0.1.c1.11-00006-M8974AAAAANAZM-1","Voice Line","3gp, aac","User Installed","1.6.50","Work OK. Software icons are small. No easy to understand. "
"7/5/2019 10:37:09","Voice Line Quality","Xiaomi","Mi 6","Android: 9; 4.4.153-eucalyptus","Yes","AT20-1123_2025_67072ae,AT20-1123_2025_67072ae","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.6.50",""
"7/9/2019 0:40:51","Mic Quality","motorola","Moto G (4)","Android: 8.1.0; 3.10.84-g4bcbf43","Yes","M8952_70030.25.03.77R ATHENE_INDIA_DSDS_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.1",""
"7/10/2019 20:55:54","Mic Quality","samsung","SM-A750F","Android: 9, 4.4.111-16070901","Yes","A750FNXXU1BSE2,A750FNXXU1BSE2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","9","G"
"7/10/2019 21:01:21","Mic Quality","samsung","SM-A750F","Android: 9, 4.4.111-16070901","No","A750FNXXU1BSE2,A750FNXXU1BSE2","Voice Recognition","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"7/10/2019 21:01:59","Mic Quality","samsung","SM-A750F","Android: 9, 4.4.111-16070901","No","A750FNXXU1BSE2,A750FNXXU1BSE2","Voice Recognition","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"7/10/2019 21:02:05","Mic Quality","samsung","SM-A750F","Android: 9, 4.4.111-16070901","No","A750FNXXU1BSE2,A750FNXXU1BSE2","Voice Recognition","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"7/12/2019 0:57:35","Voice Line Quality","Fairphone","FP2","Android: 6.0.1; 3.4.0-gcde0e65","Yes","4437.1-FP2-0-08","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.3",""
"7/14/2019 4:46:43","Low Bandwidth","Sony Ericsson","LT26i","Android: 4.0.4, 3.0.8 1.0.21100-30145-01956-g43358ca","Yes","8660-AAABQOLYM-314010-22","Auto (default)","3gp, aac","User Installed","1.6.5",""
"7/14/2019 15:22:35","Mic Quality","Google","Pixel 2","Android: 9; 4.4.116-gcd42eb7ea34d","No","g8998-00253-1811291732","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"7/15/2019 14:52:36","Voice Line Quality","samsung","S9","Android: 9; 4.9.59-16162958","No","G960FXXU5CSF2,G960FXXU5CSF2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Only records myself and very low volume from the other side.
Maybe an volume boost in the recording for the caller would help. "
"7/15/2019 14:58:58","Voice Line Quality","Xiaomi","Mi A1","Android: 9; 3.18.120-perf-gd91300b","No","953_GEN_PACK-1.182577.1.184854.2,953_GEN_PACK-1.182577.1.184854.2","System Default","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Works very well. Choose system default as source, to make it work with Bluetooth headset as well."
"7/15/2019 15:01:36","Opponent with low volume","Samsung","S9","Android: 9","No","Unknown","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","All source don't work out low volume."
"7/18/2019 6:51:12","Voice Line Quality","SMART","ALPHA","Android: 5.0.2, 3.10.49","No",".1.0.1.c1-00092-M8936FAAAANVZM-1","Auto (default)","3gp, aac","User Installed","1.6.5",""
"7/20/2019 16:38:01","Voice Line Quality","samsung","SM-A605G","Android: 8.0.0, 3.18.71-14612650","No","A605GDXU3ARK1","Auto (default)","3gp, aac","User Installed","1.6.5",""
"7/27/2019 12:41:20","Voice Line Quality","samsung","SM-J710FQ","Android: 7.0; 3.18.14-12710698","Yes","J710FQXXU2BRA2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.1",""
"7/30/2019 18:12:19","Not Working","samsung","SM-J710F","Android: 8.1.0, 3.18.14-14721103","No","J710FXXU5CRK1","Auto (default)","3gp, aac","User Installed","1.6.5",""
"7/30/2019 20:12:16","No Opponent Side","samsung","SM-G950F","Android: 9; 4.4.111-16019454","No","G950FXXU4DSE4","VoIP","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Merci d'avoir essayé "
"7/31/2019 9:28:43","Not Working","HUAWEI","BLN-L21","Android: 7.0, 4.1.18-gde424dd","No","21.279.00.00.031,21.279.00.00.031","Auto (default)","3gp, aac","User Installed","1.6.5",""
"7/31/2019 9:29:23","Voice Line Quality","HUAWEI","BLN-L21","Android: 7.0, 4.1.18-gde424dd","No","21.279.00.00.031,21.279.00.00.031","Auto (default)","3gp, aac","User Installed","1.6.5","Reza"
"7/31/2019 9:34:13","Not Working","HUAWEI","BLN-L21","Android: 7.0, 4.1.18-gde424dd","No","21.279.00.00.031,21.279.00.00.031","Auto (default)","3gp, aac","User Installed","1.6.5","Reza"
"8/5/2019 8:57:29","Voice Line Quality","Xiaomi","MI A2 Lite","Android: 9; 3.18.120-perf-g9bd281d","Yes","953_GEN_PACK-1.200921.1.202044.1,953_GEN_PACK-1.200921.1.202044.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Cool call recorder!"
"8/9/2019 12:54:47","Voice Line Quality","samsung","SM-G930F","Android: 7.1.2; 0.7-n-2019062814891-stable-herolte; 3.18.14-g1b5fc11fcdb","No","G930FXXU4ESB1","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"8/10/2019 22:52:16","Voice Line Quality","Xiaomi","Mi A1","Android: 9; 3.18.120-perf-gd91300b","No","953_GEN_PACK-1.182577.1.184854.2,953_GEN_PACK-1.182577.1.184854.2","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Ok"
"8/14/2019 21:02:37","Voice Line Quality","samsung","SM-J500H","Android: 6.0.1, 3.10.49-12221778","No","J500HXXU2BQA1","Auto (default)","3gp, aac","User Installed","1.6.5",""
"8/15/2019 3:29:56","Voice Line Quality","samsung","SM-J700H","Android: 6.0.1, 3.10.61-8299335","Yes","J700HXXU3BRB1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.6.5",""
"8/20/2019 14:01:10","No Opponent Side","OnePlus","ONEPLUS A3003","Android: 9; 3.18.120-perf ","No","MPSS.TH.2.0.c1.9-00102-M8996FAAAANAZM-1.197095.1.198697.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Working perfect without Bluetooth handsfree. I tried all options of sound setting but it isn't recording oponent voice over Bluetooth. Various Bluetooth brands are also checked. "
"8/20/2019 14:59:22","تبنبا","HUAWEI","HUAWEI LUA-U22","Android: 5.1, 3.10.72 ","No","MOLY.WR8.W1449.MD.WG.MP.V32.P10, 2016/03/17 14:33","System RAW","3gp, aac","User Installed","1.6.5",""
"8/22/2019 11:06:09","Not Working","motorola","Moto G (5)","Android: 8.1.0; 3.18.71-perf-gea366bb-00016-g6e15bdb","No","M8937_46.42.02.75R CEDRIC_EMEADSDS_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"8/28/2019 9:34:32","Not Working","samsung","SM-J700H","Android: 6.0.1, 3.10.61-8299335","No","J700HXXU3BRB1","Auto (default)","3gp, aac","User Installed","1.6.5","Aplication start is failed"
"8/29/2019 4:20:31","No Opponent Side","OnePlus","ONEPLUS A6013","Android: 9; 4.9.106-perf ","Yes","MPSS.AT.4.0.c2.15-00007-SDM845_GEN_PACK-1.186223.1.216073.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Tried many of the sources."
"9/2/2019 0:52:35","Mic Quality","HUAWEI","MAR-LX1M","Android: 9; 4.9.148","Yes","21C20B388S000C000,21C20B388S000C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"9/5/2019 23:02:00","No Opponent Side","samsung","SM-G973F (s10)","Android: 9; 4.14.85-16487963","No","G973FXXU3ASG8","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Tried all sources, no other side, aac wont work at all"
"9/10/2019 13:14:23","hiiii","hi","hi","hi","No","hi","Mic","ogg, wav, flac, m4a, mp3, opus","User Installed","hi","hi"
"9/16/2019 10:12:52","Not Working","samsung","SM-A505F","Android: 9; 4.14.62-16641116","No","A505FXXU2ASH2,A505FXXU2ASH2","System Default","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","I am trying to record calls and play it. I am unable to hear the other person speaking in the recording. What's the issue?"
"9/21/2019 5:26:06","Not Working","HMD Global","Nokia 3.2","Android: 9; 4.9.112-perf ","No","MPSS.JO.3.2-00184-SDM439_GENNS_PACK-1.207169.1.208180.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Worst no use"
"9/21/2019 14:44:34","فارسی","samsung","SM-J700F","Android: 6.0.1, 3.10.61-12603099","No","J700FXXU4BQC3","Auto (default)","3gp, aac","User Installed","1.6.5",""
"9/21/2019 14:45:46","Voice Line Quality","samsung","SM-J700F","Android: 6.0.1, 3.10.61-12603099","No","J700FXXU4BQC3","Auto (default)","3gp, aac","User Installed","1.6.5",""
"9/21/2019 16:38:58","Mic Quality","asus","ASUS_X00TD","Android: 9; 4.4.153-perf ","No","S.AT.3.1-00784-SDM660_GEN_PACK-1,S.AT.3.1-00784-SDM660_GEN_PACK-1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.3","Hii nice app can u connect this to what's app so...I can record WA call too..."
"9/22/2019 14:45:51","Voice Line Quality","HUAWEI","WAS-LX1A","Android: 7.0; 4.1.18-gf935254","No","21C60B269S002C000,21C60B269S002C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Works well. It misses backup options. Thank you for the free app."
"9/26/2019 17:12:04","Not Working","motorola","Moto G (5S) Plus","Android: 8.1.0; 3.18.71-perf-gebed220","No","M8953_50.59.07.96R SANDERS_NA_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Your cop-out about Android blocking the use of this app is bogus: the apps on the play store have no problem recording calls without issue."
"9/30/2019 15:46:41","Voice Line Quality","HUAWEI","RNE-L22","Android: 8.0.0; 4.4.23 ","No","21C60B269S005C000,21C60B269S005C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.3",""
"9/30/2019 15:50:47","Voice Line Quality","HUAWEI","RNE-L22","Android: 8.0.0; 4.4.23 ","No","21C60B269S005C000,21C60B269S005C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.3",""
"9/30/2019 20:21:33","Voice Line Quality","asus","ZB602KL","Android: 9; 4.4.153-perf ","No","S.AT.3.1-00784-SDM636_GEN_PACK-1,S.AT.3.1-00784-SDM636_GEN_PACK-1","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Add display of recorder conversations according to records in Contacts. "
"10/3/2019 15:15:05","No Opponent Side","HUAWEI","Y9 paraam 2019","Android: 9; 4.9.111","Yes","21C20B388S000C000,21C20B388S000C000","Voice Recognition","ogg, wav, flac, m4a, mp3, opus","User Installed","1.3",""
"10/3/2019 15:22:10","Voice Line Quality","HUAWEI","STK-L21","Android: 9; 4.9.111","No","21C20B388S000C000,21C20B388S000C000","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.3",""
"10/11/2019 14:16:15","Voice Line Quality","Xiaomi","Mi A1","Android: 9; 4.9.161-perf ","Yes","953_GEN_PACK-1.181354.1.182577.1,953_GEN_PACK-1.181354.1.182577.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"10/11/2019 14:59:53","Voice Line Quality","HMD Global","Nokia 7.1","Android: 9; 4.4.153-perf ","No","MPSS.AT.3.1-00777-GEN_PACK-1.194128.3.197482.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","In coming call is not recorded by this app."
"10/14/2019 13:45:28","Low Bandwidth","samsung","SM-A310F","Android: 7.0, 3.10.61-11350514","Yes","A310FXXU3CQK2","System RAW","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"10/14/2019 15:49:14","Voice Line Quality","Xiaomi","Redmi Note 5","Android: 9; 4.4.192-Illusion ","Yes","MPSS.AT.3.1-00777-SDM660_GEN_PACK-1.209285.1.210383.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"10/15/2019 16:12:50","Voice Line Quality","HMD Global","Nokia 7.1","Android: 9; 4.4.153-perf ","No","MPSS.AT.3.1-00777-GEN_PACK-1.194128.3.197482.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Incoming recorded call is not saved as per contact name."
"10/15/2019 22:17:12","Voice Line Quality","Xiaomi","POCO F1","Android: 9; 4.9.194-perf-gcfa3703","Yes","AT4.0.c2.6-301-0911_2036_6e92ccb,AT4.0.c2.6-301-0911_2036_6e92ccb","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Excellent app! Thank you! Please keep up your efforts!"
"10/19/2019 23:31:11","No Opponent Side","bq","Aquaris X","Android: 9; 4.9.191-perf ","Yes",".TA.2.3.c1-00759-8953_GEN_PACK-2,.TA.2.3.c1-00759-8953_GEN_PACK-2","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"10/21/2019 13:45:16","Voice Line Quality","Xiaomi","Redmi Note 4","Android: 9; 3.18.140-LineageOS-gbcbebfa85077","No","953_GEN_PACK-1.134037.1.138074.1,953_GEN_PACK-1.134037.1.138074.1","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","All sources are almost the same w.r.t audio quality, buy all seem to record from the same location - the mic on the phone as muting in-call also mutes the entire recording (not only my side) and using a Bluetooth headset you cannot hear the other party at all."
"10/22/2019 0:44:45","Not Working","samsung","SM-G965F","Android: 9; 4.9.59-16947752","No","G965FXXU7CSI6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"10/25/2019 6:30:59","Mic Quality","Xiaomi","Mi A2","Android: 9; 4.4.153-perf ","No","MPSS.AT.3.1-00777-SDM660_GEN_PACK-1.209285.1.210383.1","Auto (default)","3gp, aac","User Installed","1.2",""
"10/26/2019 4:18:01","Voice Line Quality","motorola","moto g(6)","Android: 9; 3.18.120-perf-gdae3952","No","M450_20.26.10.84R ALI_APACDSDS_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","App reports Boot notification not received"
"10/31/2019 11:22:50","22","samsung","SM-A320F","Android: 8.0.0; 3.18.14-14961013-QB21007520","No","A320FXXU4CRI2","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Отлично"
"11/4/2019 0:06:08","Voice Line Quality","motorola","moto g(6) play","Android: 9; 3.18.120-perf-g1627ed5","Yes","M8937_31.39.05.93Z JETER_EMEADSDS_CUST","Voice Line","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.6",""
"11/4/2019 17:22:38","Voice Line Quality","samsung","SM-G930F","Android: 9; 3.18.140-g4f50ed696fc","Yes","G930FXXS6ESI6","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Finally with LOS it works flawlessly!!!"
"11/5/2019 15:34:25","No Opponent Side","Xiaomi","Mi MIX 2S","Android: 9; 4.9.194-perf-gcfa3703","Yes","AT4.0.c2.6-306-0627_0009_87f662e,AT4.0.c2.6-306-0627_0009_87f662e","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Hello, remote communication is too low. If I increase the record volume to 115-120% I'm decreasing the speaker life? Thanks"
"11/5/2019 23:02:08","fuck off","fuck off","fuck off","Android","No","fuck off","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","fuck off","fuck off ! NO google !"
"11/6/2019 14:01:48","Mic Quality","OPPO","CPH1969","Android: 9; 4.4.146 ","No","M_V3_P10,M_V3_P10","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6","Working"
"11/13/2019 3:00:19","Mic Quality","OnePlus","ONEPLUS A5010","Android: 9; 4.4.153-blu_spark-OOS","Yes","MPSS.AT.2.0.c4.7-00070-8998_GEN_PACK-2.132073.1.179387.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.10","Call recording works perfectly, can hear the person nice and clear quality but my own voice (mic in) is way too quiet. The app needs ability to boost the mic input volume without having to boost the other side"
"11/18/2019 1:49:20","Mic Quality","Xiaomi","MI 5s","Android: 9; 3.18.120-g3c7026e","Yes","TH20c1.9-0612_0016_70739c4,TH20c1.9-0612_0016_70739c4","VoIP","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11",""
"11/20/2019 14:15:01","Mic Quality","Xiaomi","MI MAX 3","Android: 9; 4.4.192-AFRKernel","Yes","AT31c7-00027-0903_2250_4d8d181,AT31c7-00027-0903_2250_4d8d181","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11","For incoming calls caller id ir number is not included into filename"
"11/20/2019 20:54:53","No Opponent Side","Xiaomi","Mi A3","Android: 9; 4.14.98-perf ","No","MPSS.AT.4.3.1.c1-00015-NICOBAR_GEN_PACK-1.217874.1_V006","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.10","Other end voice is recorded with very low volume"
"11/24/2019 1:16:33","Voice Line Quality","Fairphone","FP3","Android: 9; 4.9.112-perf ","No",".TA.3.0.c1-00565-8953_GEN_PACK-1,.TA.3.0.c1-00565-8953_GEN_PACK-1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11",""
"11/28/2019 17:27:46","Suggestion - auto answer, answer greeting, auto hang up","Google","Pixel","Android: 9; 3.18.122-g665c9a1","Yes","8996-130181-1811270246","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11","Is it possible to add options and functions to:
- voice mail mode
- auto answer after x seconds
- play pre recorded greeting (optional)
- play beep prior to recording
- auto hang up after x seconds
- mute speaker during record if in voice mail mode

These features would be amazing!!!"
"12/6/2019 5:39:06","Mic Quality","samsung","SM-J337U","Android: 9; 3.18.91-16865600","No","J337UUEU3BSI2","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.44",""
"12/8/2019 11:45:02","Voice Line Quality","HUAWEI","MYA-L22","Android: 6.0, 3.18.19 ","No","MOLY.LR9.W1444.MD.LWTG.MP.V94.P66","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"12/11/2019 0:19:02","Voice Line Quality","Xiaomi","Redmi 8","Android: 9; 4.9.112-perf-g085e92d","No","9_GENNS_PACK-2.227475.1.228438.1,9_GENNS_PACK-2.227475.1.228438.1","System Default","3gp, aac","User Installed","1.7.11","Good applicazioni but no istriction for change filename registrati with variable."
"12/13/2019 10:32:13","Voice Line Quality","LGE","LG-LS998","Android: 8.0.0; 4.4.78-perf ","No","MPSS.AT.2.5.c1.2-00047-8998_GEN_PACK-1","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11","This seems to be recording quite good. Opposing person sounds a little bit low, but I have not uses the Replay Gain yet. 

I have installed 1.6 and been using that to record. Today I've installed 1.7. I was not able to play back audio on old versions of 1.6 until I installed 1.7. 

Everything is good for now. Thank you"
"12/16/2019 6:47:54","Voice Line Quality","HMD Global","Nokia 7.1","Android: 9; 4.4.153-perf ","No","MPSS.AT.3.1-00777-GEN_PACK-1.194128.3.197482.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.10","Very good application. No ads. Clear sound. Now in new version it is showing saved contact name in out going and incoming call. ⭐⭐⭐⭐⭐"
"12/16/2019 6:48:00","Voice Line Quality","HMD Global","Nokia 7.1","Android: 9; 4.4.153-perf ","No","MPSS.AT.3.1-00777-GEN_PACK-1.194128.3.197482.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.10","Very good application. No ads. Clear sound. Now in new version it is showing saved contact name in out going and incoming call. ⭐⭐⭐⭐⭐"
"12/16/2019 6:50:11","Voice Line Quality","HMD Global","Nokia 7.1","Android: 9; 4.4.153-perf ","No","MPSS.AT.3.1-00777-GEN_PACK-1.194128.3.197482.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.10","Very good application. No ads. Clear sound. Now in new version it is showing saved contact name in out going and incoming call. ⭐⭐⭐⭐⭐"
"12/16/2019 19:44:56","Not Working","samsung","SM-G950F","Android: 9; 4.4.111-16626841","No","G950FXXU5DSH3,G950FXXU5DSH3","Voice Line","3gp, aac","User Installed","1.7.11",""
"12/17/2019 20:30:51","No Opponent Side","Xiaomi","Mi 9 Lite","Android: 9; 4.9.112-perf-gf7ec296","No","4.0.2.c8-00021-1122_0201_3272028,4.0.2.c8-00021-1122_0201_3272028","Voice Line","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.11","It just records my voice. The caller's voice is not recorded"
"12/19/2019 20:37:24","No Opponent Side","OnePlus","ONEPLUS A6013","Android: 9; 4.9.106-perf ","No","MPSS.AT.4.0.c2.15-00007-SDM845_GEN_PACK-1.216073.1.217160.1","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.10",""
"12/19/2019 23:42:35","No Opponent Side","motorola","Moto G (5S)","Android: 8.1.0; 3.18.71-perf-g1c8179f","No","M8937_37.13.03.75R MONTANA_EMEADSDS_CUST","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.7.6",""
"12/20/2019 21:24:37","Mic Quality","Xiaomi","MI 8","Android: 9; 4.9.200-perf-g44bd5bc","Yes","AT4.0.c2.6-301-1022_0353_720f677,AT4.0.c2.6-301-1022_0353_720f677","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.11","My voice is good but the voice of the other is super low"
"12/31/2019 0:03:00","Voice Line Quality","HUAWEI","HUAWEI GRA-UL00","Android: 6.0, 3.10.86-g8fdf1ec","Yes","21.600.90.00.010,21.600.90.00.010","Auto (default)","ogg, wav, flac, m4a, mp3, opus","User Installed","1.6.5",""
"12/31/2019 20:49:16","No Opponent Side","samsung","SM-G532F","Android: 6.0.1; 3.18.19-9364647","Yes","G532FXXU1APJ7","Auto (default)","3gp, aac","User Installed","1.7.13",""
"1/9/2020 2:15:26","Voice Line Quality","Xiaomi","POCO F1","Android: 9; 4.9.200-perf-g44bd5bc","Yes","AT4.0.c2.6-301-1021_2208_720f677,AT4.0.c2.6-301-1021_2208_720f677","Auto (default)","ogg, wav, flac, m4a, mp3, opus","System Preinstalled","1.7.13","Thank you for this app! Keep up your excellent work!"
